scope,lhs,rhs,delta_tick,nearest_horizon,horizon_error,nearest_landmark,landmark_error
nist-selected-self,Helium He I 506.5706 A [vacuum],Sodium Na II 2839.5600 A [air],120.1394115885787,128.0,7.860588411421304,128.0,7.860588411421304
nist-selected-self,Helium He I 4143.7600 A [air],Cesium Cs II 1859.1600 A [vacuum],55.86060053343772,48.0,7.860600533437719,48.0,7.860600533437719
nist-selected-self,Sodium Na I 5148.8380 A [air],Cesium Cs I 7279.9000 A [air],24.139252294948164,32.0,7.8607477050518355,32.0,7.8607477050518355
nist-selected-self,Sodium Na II 2678.0900 A [air],Cesium Cs II 4763.6400 A [air],40.13902657251492,48.0,7.860973427485078,48.0,7.860973427485078
nist-selected-self,Helium He II 1640.3914 A [vacuum],Cesium Cs I 7279.9000 A [air],103.86110525910954,96.0,7.861105259109536,96.0,7.861105259109536
nist-selected-self,Helium He I 9210.3400 A [air],Sodium Na II 6514.2100 A [air],24.138886643275328,32.0,7.8611133567246725,32.0,7.8611133567246725
nist-selected-self,Hydrogen H I 10049.4000 A [air],Sodium Na II 4490.8700 A [air],56.13852875338671,64.0,7.861471246613291,64.0,7.861471246613291
nist-selected-self,Helium He II 1640.3914 A [vacuum],Cesium Cs I 7279.9600 A [air],103.86167968975315,96.0,7.861679689753146,96.0,7.861679689753146
nist-selected-self,Sodium Na II 3056.1600 A [air],Sodium Na II 5414.5500 A [air],39.86179458688002,32.0,7.861794586880023,32.0,7.861794586880023
nist-selected-same-element,Sodium Na II 3056.1600 A [air],Sodium Na II 5414.5500 A [air],39.86179458688002,32.0,7.861794586880023,32.0,7.861794586880023
nist-selected-self,Helium He II 1640.3750 A [vacuum],Cesium Cs I 7279.9000 A [air],103.86180206544032,96.0,7.861802065440315,96.0,7.861802065440315
nist-selected-self,Helium He I 12968.4500 A [air],Cesium Cs I 9172.3200 A [air],24.138078860473797,32.0,7.861921139526203,32.0,7.861921139526203
nist-selected-self,Sodium Na I 23379.1300 A [air],Cesium Cs I 16535.6300 A [air],24.137874362741968,32.0,7.862125637258032,32.0,7.862125637258032
nist-selected-self,Helium He II 1640.3750 A [vacuum],Cesium Cs I 7279.9600 A [air],103.86237649608393,96.0,7.862376496083925,96.0,7.862376496083925
nist-selected-self,Sodium Na II 2881.1500 A [air],Cesium Cs I 8078.9400 A [air],71.86247826988529,64.0,7.862478269885287,64.0,7.862478269885287
nist-selected-self,Helium He II 11626.4000 A [air],Cesium Cs II 6536.4400 A [air],40.13745640997968,48.0,7.862543590020323,48.0,7.862543590020323
nist-selected-self,Sodium Na II 4490.8700 A [air],Cesium Cs II 639.3600 A [vacuum],135.86256875718118,128.0,7.8625687571811795,128.0,7.8625687571811795
nist-selected-self,Sodium Na II 2951.2400 A [air],Cesium Cs II 5249.3800 A [air],40.137376523239254,48.0,7.862623476760746,48.0,7.862623476760746
nist-selected-self,Helium He II 1640.3447 A [vacuum],Cesium Cs I 7279.9000 A [air],103.8630894759508,96.0,7.863089475950801,96.0,7.863089475950801
nist-selected-self,Sodium Na II 2881.1500 A [air],Cesium Cs I 8079.0400 A [air],71.86334096329847,64.0,7.863340963298469,64.0,7.863340963298469
nist-selected-self,Hydrogen H I 4101.7400 A [air],Sodium Na II 2901.1400 A [air],24.136564993032152,32.0,7.863435006967848,32.0,7.863435006967848
nist-selected-self,Helium He II 1640.3321 A [vacuum],Cesium Cs I 7279.9000 A [air],103.86362484177789,96.0,7.863624841777892,96.0,7.863624841777892
nist-selected-self,Helium He II 1640.3447 A [vacuum],Cesium Cs I 7279.9600 A [air],103.86366390659441,96.0,7.863663906594411,96.0,7.863663906594411
nist-selected-self,Helium He II 1640.3321 A [vacuum],Cesium Cs I 7279.9600 A [air],103.8641992724215,96.0,7.8641992724215015,96.0,7.8641992724215015
nist-selected-self,Sodium Na I 5682.6330 A [air],Cesium Cs II 25220.3700 A [air],103.86494316926564,96.0,7.8649431692656435,96.0,7.8649431692656435
nist-selected-self,Sodium Na II 3007.4400 A [air],Cesium Cs II 5349.1300 A [air],40.13459972458895,48.0,7.865400275411048,48.0,7.865400275411048
nist-selected-self,Sodium Na II 3327.6900 A [air],Sodium Na I 5895.9240 A [air],39.86544298165609,32.0,7.865442981656088,32.0,7.865442981656088
nist-selected-same-element,Sodium Na II 3327.6900 A [air],Sodium Na I 5895.9240 A [air],39.86544298165609,32.0,7.865442981656088,32.0,7.865442981656088
nist-selected-self,Helium He I 4120.8200 A [air],Cesium Cs II 9220.7500 A [air],56.13418817956335,64.0,7.865811820436647,64.0,7.865811820436647
nist-selected-self,Helium He II 1640.3321 A [vacuum],Sodium Na II 2917.5200 A [air],40.133938069798205,48.0,7.866061930201795,48.0,7.866061930201795
nist-selected-self,Hydrogen H I 6562.8518 A [air],Sodium Na II 1853.1700 A [vacuum],88.13366848629812,96.0,7.86633151370188,96.0,7.86633151370188
nist-selected-self,Helium He I 11969.1200 A [air],Cesium Cs II 5349.1300 A [air],56.1336210139998,64.0,7.8663789860002,64.0,7.8663789860002
nist-selected-self,Helium He II 1640.3447 A [vacuum],Sodium Na II 2917.5200 A [air],40.133402703971115,48.0,7.8665972960288855,48.0,7.8665972960288855
nist-selected-self,Sodium Na I 5688.2050 A [air],Sodium Na I 12679.1700 A [air],55.86666008120028,48.0,7.86666008120028,48.0,7.86666008120028
nist-selected-same-element,Sodium Na I 5688.2050 A [air],Sodium Na I 12679.1700 A [air],55.86666008120028,48.0,7.86666008120028,48.0,7.86666008120028
nist-selected-self,Sodium Na I 5688.1930 A [air],Sodium Na I 12679.1700 A [air],55.86680711596091,48.0,7.86680711596091,48.0,7.86680711596091
nist-selected-same-element,Sodium Na I 5688.1930 A [air],Sodium Na I 12679.1700 A [air],55.86680711596091,48.0,7.86680711596091,48.0,7.86680711596091
nist-selected-self,Cesium Cs II 4830.1900 A [air],Cesium Cs II 10807.8800 A [air],56.13317665890463,64.0,7.866823341095369,64.0,7.866823341095369
nist-selected-same-element,Cesium Cs II 4830.1900 A [air],Cesium Cs II 10807.8800 A [air],56.13317665890463,64.0,7.866823341095369,64.0,7.866823341095369
nist-selected-self,Hydrogen H I 6562.7248 A [air],Sodium Na II 1853.1700 A [vacuum],88.132319744308,96.0,7.867680255691994,96.0,7.867680255691994
nist-selected-self,Hydrogen H I 6562.7110 A [air],Sodium Na II 1853.1700 A [vacuum],88.13217318651823,96.0,7.86782681348177,96.0,7.86782681348177
nist-selected-self,Helium He II 1640.3750 A [vacuum],Sodium Na II 2917.5200 A [air],40.13211529346063,48.0,7.867884706539371,48.0,7.867884706539371
nist-selected-self,Hydrogen H I 4861.3615 A [air],Helium He II 2733.3000 A [air],40.13210178630561,48.0,7.867898213694389,48.0,7.867898213694389
nist-selected-self,Sodium Na I 16373.8500 A [air],Cesium Cs I 5838.8300 A [air],71.86833001852847,64.0,7.868330018528468,64.0,7.868330018528468
nist-selected-self,Helium He I 9516.6000 A [air],Cesium Cs II 5370.9900 A [air],39.8684049581625,32.0,7.8684049581625,32.0,7.8684049581625
nist-selected-self,Helium He I 2763.8000 A [air],Sodium Na I 6160.7470 A [air],55.86845374701352,48.0,7.868453747013518,48.0,7.868453747013518
nist-selected-self,Helium He II 1640.3914 A [vacuum],Sodium Na II 2917.5200 A [air],40.13141848712985,48.0,7.868581512870151,48.0,7.868581512870151
nist-selected-self,Helium He I 4143.7600 A [air],Cesium Cs II 2931.0800 A [air],24.131346206329,32.0,7.868653793671001,32.0,7.868653793671001
nist-selected-self,Helium He I 4120.9900 A [air],Cesium Cs II 9220.7500 A [air],56.13131296757001,64.0,7.868687032429989,64.0,7.868687032429989
nist-selected-self,Cesium Cs II 5370.9900 A [air],Cesium Cs I 30103.2700 A [air],120.13110425943887,128.0,7.868895740561129,128.0,7.868895740561129
nist-selected-same-element,Cesium Cs II 5370.9900 A [air],Cesium Cs I 30103.2700 A [air],120.13110425943887,128.0,7.868895740561129,128.0,7.868895740561129
nist-selected-self,Hydrogen H I 4861.2870 A [air],Helium He II 2733.3000 A [air],40.1310336781371,48.0,7.868966321862899,48.0,7.868966321862899
nist-selected-self,Helium He II 1640.5326 A [vacuum],Helium He I 7281.3500 A [air],103.8689869634918,96.0,7.868986963491807,96.0,7.868986963491807
nist-selected-same-element,Helium He II 1640.5326 A [vacuum],Helium He I 7281.3500 A [air],103.8689869634918,96.0,7.868986963491807,96.0,7.868986963491807
nist-selected-self,Hydrogen H I 4861.2786 A [air],Helium He II 2733.3000 A [air],40.13091324612287,48.0,7.869086753877127,48.0,7.869086753877127
nist-selected-self,Helium He I 8361.6900 A [air],Cesium Cs II 1883.9300 A [vacuum],103.86934938302511,96.0,7.86934938302511,96.0,7.86934938302511
nist-selected-self,Cesium Cs II 2931.0800 A [air],Cesium Cs II 10379.6600 A [air],88.13015703181918,96.0,7.869842968180819,96.0,7.869842968180819
nist-selected-same-element,Cesium Cs II 2931.0800 A [air],Cesium Cs II 10379.6600 A [air],88.13015703181918,96.0,7.869842968180819,96.0,7.869842968180819
nist-selected-self,Sodium Na I 3302.3700 A [air],Sodium Na I 4668.5600 A [air],24.12978834120895,32.0,7.87021165879105,32.0,7.87021165879105
nist-selected-same-element,Sodium Na I 3302.3700 A [air],Sodium Na I 4668.5600 A [air],24.12978834120895,32.0,7.87021165879105,32.0,7.87021165879105
nist-selected-self,Helium He I 508.6434 A [vacuum],Cesium Cs II 901.2700 A [vacuum],39.870659260076536,32.0,7.870659260076536,32.0,7.870659260076536
nist-selected-self,Helium He II 1640.4897 A [vacuum],Helium He I 7281.3500 A [air],103.87080956471982,96.0,7.870809564719821,96.0,7.870809564719821
nist-selected-same-element,Helium He II 1640.4897 A [vacuum],Helium He I 7281.3500 A [air],103.87080956471982,96.0,7.870809564719821,96.0,7.870809564719821
nist-selected-self,Sodium Na II 3179.0600 A [air],Sodium Na I 4494.1800 A [air],24.12890948567656,32.0,7.871090514323441,32.0,7.871090514323441
nist-selected-same-element,Sodium Na II 3179.0600 A [air],Sodium Na I 4494.1800 A [air],24.12890948567656,32.0,7.871090514323441,32.0,7.871090514323441
nist-selected-self,Helium He II 1640.4742 A [vacuum],Helium He I 7281.3500 A [air],103.8714680920366,96.0,7.871468092036594,96.0,7.871468092036594
nist-selected-same-element,Helium He II 1640.4742 A [vacuum],Helium He I 7281.3500 A [air],103.8714680920366,96.0,7.871468092036594,96.0,7.871468092036594
nist-selected-self,Helium He II 1640.4742 A [vacuum],Sodium Na II 2917.5200 A [air],40.12790057129223,48.0,7.87209942870777,48.0,7.87209942870777
nist-selected-self,Sodium Na II 2531.5400 A [air],Cesium Cs I 5664.0200 A [air],56.1273486658074,64.0,7.8726513341925966,64.0,7.8726513341925966
nist-selected-self,Helium He II 1640.4897 A [vacuum],Sodium Na II 2917.5200 A [air],40.12724204397546,48.0,7.872757956024543,48.0,7.872757956024543
nist-selected-self,Hydrogen H I 40511.6000 A [air],Cesium Cs I 7228.5300 A [air],120.12630229548813,128.0,7.873697704511869,128.0,7.873697704511869
nist-selected-self,Helium He II 1640.5326 A [vacuum],Sodium Na II 2917.5200 A [air],40.12541944274744,48.0,7.874580557252557,48.0,7.874580557252557
nist-selected-self,Helium He I 507.0580 A [vacuum],Sodium Na II 2841.7200 A [air],120.12537462004548,128.0,7.874625379954523,128.0,7.874625379954523
nist-selected-self,Sodium Na II 6514.2100 A [air],Cesium Cs I 9208.5300 A [air],24.125188580821487,32.0,7.8748114191785135,32.0,7.8748114191785135
nist-selected-self,Sodium Na II 3061.3500 A [air],Cesium Cs I 6824.6500 A [air],55.87497532353973,48.0,7.874975323539729,48.0,7.874975323539729
nist-selected-self,Helium He II 1640.3914 A [vacuum],Helium He I 7281.3500 A [air],103.87498600787421,96.0,7.874986007874213,96.0,7.874986007874213
nist-selected-same-element,Helium He II 1640.3914 A [vacuum],Helium He I 7281.3500 A [air],103.87498600787421,96.0,7.874986007874213,96.0,7.874986007874213
nist-selected-self,Cesium Cs I 6973.3000 A [air],Cesium Cs I 30953.0600 A [air],103.8751170593805,96.0,7.8751170593805,96.0,7.8751170593805
nist-selected-same-element,Cesium Cs I 6973.3000 A [air],Cesium Cs I 30953.0600 A [air],103.8751170593805,96.0,7.8751170593805,96.0,7.8751170593805
nist-selected-self,Sodium Na I 4494.1800 A [air],Cesium Cs II 12604.2900 A [air],71.8752223526235,64.0,7.875222352623496,64.0,7.875222352623496
nist-selected-self,Sodium Na II 2809.5200 A [air],Sodium Na I 4978.5410 A [air],39.875223608786655,32.0,7.875223608786655,32.0,7.875223608786655
nist-selected-same-element,Sodium Na II 2809.5200 A [air],Sodium Na I 4978.5410 A [air],39.875223608786655,32.0,7.875223608786655,32.0,7.875223608786655
nist-selected-self,Sodium Na I 5895.9240 A [air],Cesium Cs I 16535.6300 A [air],71.8753740244938,64.0,7.875374024493794,64.0,7.875374024493794
nist-selected-self,Sodium Na II 1798.4100 A [vacuum],Cesium Cs II 5043.8000 A [air],71.87541884303482,64.0,7.875418843034822,64.0,7.875418843034822
nist-selected-self,Sodium Na II 2839.5600 A [air],Cesium Cs II 12604.2900 A [air],103.87545359940304,96.0,7.875453599403045,96.0,7.875453599403045
nist-selected-self,Helium He II 1640.3750 A [vacuum],Helium He I 7281.3500 A [air],103.87568281420499,96.0,7.875682814204993,96.0,7.875682814204993
nist-selected-same-element,Helium He II 1640.3750 A [vacuum],Helium He I 7281.3500 A [air],103.87568281420499,96.0,7.875682814204993,96.0,7.875682814204993
nist-selected-self,Helium He I 10917.1000 A [air],Sodium Na I 6160.7470 A [air],39.87585819080232,32.0,7.875858190802319,32.0,7.875858190802319
nist-selected-self,Sodium Na II 3124.4200 A [air],Cesium Cs II 13868.8200 A [air],103.87589739003579,96.0,7.875897390035789,96.0,7.875897390035789
nist-selected-self,Sodium Na II 2420.9900 A [air],Sodium Na I 10746.4400 A [air],103.87614136210505,96.0,7.876141362105045,96.0,7.876141362105045
nist-selected-same-element,Sodium Na II 2420.9900 A [air],Sodium Na I 10746.4400 A [air],103.87614136210505,96.0,7.876141362105045,96.0,7.876141362105045
nist-selected-self,Sodium Na II 2919.0500 A [air],Sodium Na II 6530.7000 A [air],56.12385266625097,64.0,7.8761473337490315,64.0,7.8761473337490315
nist-selected-same-element,Sodium Na II 2919.0500 A [air],Sodium Na II 6530.7000 A [air],56.12385266625097,64.0,7.8761473337490315,64.0,7.8761473337490315
nist-selected-self,Helium He I 4009.2700 A [air],Sodium Na II 1798.4100 A [vacuum],55.87645123229686,48.0,7.8764512322968585,48.0,7.8764512322968585
nist-selected-self,Helium He I 3187.7400 A [air],Cesium Cs II 718.1400 A [vacuum],103.8764867188811,96.0,7.876486718881097,96.0,7.876486718881097
nist-selected-self,Helium He II 1640.3447 A [vacuum],Helium He I 7281.3500 A [air],103.87697022471548,96.0,7.876970224715478,96.0,7.876970224715478
nist-selected-same-element,Helium He II 1640.3447 A [vacuum],Helium He I 7281.3500 A [air],103.87697022471548,96.0,7.876970224715478,96.0,7.876970224715478
nist-selected-self,Cesium Cs II 2931.0800 A [air],Cesium Cs II 16426.1400 A [air],120.12284224101768,128.0,7.877157758982321,128.0,7.877157758982321
nist-selected-same-element,Cesium Cs II 2931.0800 A [air],Cesium Cs II 16426.1400 A [air],120.12284224101768,128.0,7.877157758982321,128.0,7.877157758982321
nist-selected-self,Helium He II 1640.3321 A [vacuum],Helium He I 7281.3500 A [air],103.87750559054257,96.0,7.877505590542569,96.0,7.877505590542569
nist-selected-same-element,Helium He II 1640.3321 A [vacuum],Helium He I 7281.3500 A [air],103.87750559054257,96.0,7.877505590542569,96.0,7.877505590542569
nist-selected-self,Helium He I 3587.2700 A [air],Cesium Cs II 7997.4400 A [air],55.87810892309972,48.0,7.878108923099717,48.0,7.878108923099717
nist-selected-self,Sodium Na II 3094.4500 A [air],Cesium Cs I 5502.8800 A [air],40.121823922311705,48.0,7.878176077688295,48.0,7.878176077688295
nist-selected-self,Hydrogen H I 46525.1000 A [air],Cesium Cs II 10480.9300 A [air],103.8786885738964,96.0,7.878688573896397,96.0,7.878688573896397
nist-selected-self,Sodium Na II 3327.6900 A [air],Sodium Na I 23379.1300 A [air],135.87869136889185,128.0,7.87869136889185,128.0,7.87869136889185
nist-selected-same-element,Sodium Na II 3327.6900 A [air],Sodium Na I 23379.1300 A [air],135.87869136889185,128.0,7.87869136889185,128.0,7.87869136889185
nist-selected-self,Helium He II 992.3600 A [vacuum],Sodium Na II 4405.1200 A [air],103.87884877911074,96.0,7.87884877911074,96.0,7.87884877911074
nist-selected-self,Sodium Na II 1776.5700 A [vacuum],Sodium Na I 4982.8130 A [air],71.87912859593325,64.0,7.879128595933253,64.0,7.879128595933253
nist-selected-same-element,Sodium Na II 1776.5700 A [vacuum],Sodium Na I 4982.8130 A [air],71.87912859593325,64.0,7.879128595933253,64.0,7.879128595933253
nist-selected-self,Helium He II 2511.2000 A [air],Sodium Na II 1776.5700 A [vacuum],24.120442479128542,32.0,7.879557520871458,32.0,7.879557520871458
nist-selected-self,Helium He II 5411.5200 A [air],Sodium Na II 3053.6700 A [air],39.87958960861124,32.0,7.879589608611241,32.0,7.879589608611241
nist-selected-self,Hydrogen H I 972.5367 A [vacuum],Sodium Na II 1374.6900 A [vacuum],24.120409724712772,32.0,7.879590275287228,32.0,7.879590275287228
nist-selected-self,Sodium Na II 2980.6300 A [air],Cesium Cs II 4213.1400 A [air],24.120256934133067,32.0,7.879743065866933,32.0,7.879743065866933
nist-selected-self,Sodium Na II 2678.0900 A [air],Cesium Cs II 3785.4400 A [air],24.119194004309065,32.0,7.880805995690935,32.0,7.880805995690935
nist-selected-self,Helium He II 992.3600 A [vacuum],Cesium Cs II 4405.2600 A [air],103.88106379549936,96.0,7.881063795499358,96.0,7.881063795499358
nist-selected-self,Helium He I 10917.1000 A [air],Cesium Cs II 4880.0500 A [air],56.11820633477237,64.0,7.881793665227633,64.0,7.881793665227633
nist-selected-self,Sodium Na II 2917.5200 A [air],Sodium Na I 8183.2560 A [air],71.88234323433062,64.0,7.8823432343306195,64.0,7.8823432343306195
nist-selected-same-element,Sodium Na II 2917.5200 A [air],Sodium Na I 8183.2560 A [air],71.88234323433062,64.0,7.8823432343306195,64.0,7.8823432343306195
nist-selected-self,Sodium Na II 4113.7000 A [air],Cesium Cs II 926.6600 A [vacuum],103.88265332350602,96.0,7.88265332350602,96.0,7.88265332350602
nist-selected-self,Helium He I 10027.7300 A [air],Sodium Na I 4497.6600 A [air],55.88277658516017,48.0,7.8827765851601725,48.0,7.8827765851601725
nist-selected-self,Sodium Na II 2531.5400 A [air],Cesium Cs II 4501.5500 A [air],40.117123668124805,48.0,7.882876331875195,48.0,7.882876331875195
nist-selected-self,Sodium Na I 3302.9800 A [air],Sodium Na I 4668.5600 A [air],24.11691540699303,32.0,7.88308459300697,32.0,7.88308459300697
nist-selected-same-element,Sodium Na I 3302.9800 A [air],Sodium Na I 4668.5600 A [air],24.11691540699303,32.0,7.88308459300697,32.0,7.88308459300697
nist-selected-self,Sodium Na II 1776.5700 A [vacuum],Cesium Cs II 3974.2500 A [air],56.11657615651893,64.0,7.883423843481069,64.0,7.883423843481069
nist-selected-self,Helium He II 18636.8000 A [air],Cesium Cs II 10480.9300 A [air],40.1161992489906,48.0,7.883800751009403,48.0,7.883800751009403
nist-selected-self,Helium He I 3867.4800 A [air],Cesium Cs II 13692.9100 A [air],88.11607005642418,96.0,7.883929943575822,96.0,7.883929943575822
nist-selected-self,Sodium Na II 3060.2500 A [air],Sodium Na I 10834.8700 A [air],88.11592901175572,96.0,7.884070988244275,96.0,7.884070988244275
nist-selected-same-element,Sodium Na II 3060.2500 A [air],Sodium Na I 10834.8700 A [air],88.11592901175572,96.0,7.884070988244275,96.0,7.884070988244275
nist-selected-self,Helium He I 4471.6800 A [air],Sodium Na II 3163.7400 A [air],24.11578096505582,32.0,7.884219034944181,32.0,7.884219034944181
nist-selected-self,Helium He I 12790.5700 A [air],Sodium Na II 2881.1500 A [air],103.88455176887874,96.0,7.884551768878737,96.0,7.884551768878737
nist-selected-self,Sodium Na I 4497.6600 A [air],Cesium Cs II 7997.4400 A [air],40.115050898453774,48.0,7.884949101546226,48.0,7.884949101546226
hydrogen-self,H line 26251.5000 A [air],H line 46525.1000 A [air],39.88537117780743,32.0,7.8853711778074285,32.0,7.8853711778074285
nist-selected-self,Hydrogen H I 26251.5000 A [air],Hydrogen H I 46525.1000 A [air],39.88537117780743,32.0,7.8853711778074285,32.0,7.8853711778074285
nist-selected-same-element,Hydrogen H I 26251.5000 A [air],Hydrogen H I 46525.1000 A [air],39.88537117780743,32.0,7.8853711778074285,32.0,7.8853711778074285
nist-selected-self,Sodium Na I 16373.8500 A [air],Cesium Cs I 9208.5300 A [air],40.11443008713832,48.0,7.885569912861683,48.0,7.885569912861683
nist-selected-self,Helium He II 6560.1000 A [air],Helium He II 11626.4000 A [air],39.88562947051105,32.0,7.885629470511049,32.0,7.885629470511049
nist-selected-same-element,Helium He II 6560.1000 A [air],Helium He II 11626.4000 A [air],39.88562947051105,32.0,7.885629470511049,32.0,7.885629470511049
nist-selected-self,Sodium Na I 5682.6330 A [air],Cesium Cs II 808.7600 A [vacuum],135.88582663701345,128.0,7.8858266370134515,128.0,7.8858266370134515
nist-selected-self,Sodium Na II 3015.4000 A [air],Cesium Cs I 6723.2800 A [air],55.886027635212486,48.0,7.886027635212486,48.0,7.886027635212486
nist-selected-self,Cesium Cs II 4405.2600 A [air],Cesium Cs I 30953.0600 A [air],135.8861633957231,128.0,7.886163395723088,128.0,7.886163395723088
nist-selected-same-element,Cesium Cs II 4405.2600 A [air],Cesium Cs I 30953.0600 A [air],135.8861633957231,128.0,7.886163395723088,128.0,7.886163395723088
nist-selected-self,Helium He I 18697.2300 A [air],Sodium Na II 2661.0000 A [air],135.88621989527383,128.0,7.886219895273825,128.0,7.886219895273825
nist-selected-self,Sodium Na I 5688.1930 A [air],Cesium Cs I 20138.4700 A [air],88.11357802228486,96.0,7.886421977715145,96.0,7.886421977715145
nist-selected-self,Sodium Na I 16388.8500 A [air],Cesium Cs II 2332.4600 A [air],135.88652157128035,128.0,7.886521571280355,128.0,7.886521571280355
nist-selected-self,Sodium Na I 5688.2050 A [air],Cesium Cs I 20138.4700 A [air],88.11343098752423,96.0,7.886569012475775,96.0,7.886569012475775
nist-selected-self,Sodium Na II 4113.7000 A [air],Cesium Cs II 5814.1600 A [air],24.113282318193342,32.0,7.886717681806658,32.0,7.886717681806658
nist-selected-self,Sodium Na I 14779.7300 A [air],Cesium Cs I 6628.6600 A [air],55.886748018076105,48.0,7.886748018076105,48.0,7.886748018076105
nist-selected-self,Helium He I 584.3344 A [vacuum],Sodium Na II 3274.2200 A [air],120.11298611906477,128.0,7.887013880935228,128.0,7.887013880935228
nist-selected-self,Sodium Na II 2315.6500 A [air],Cesium Cs II 6495.5300 A [air],71.88705804054553,64.0,7.887058040545526,64.0,7.887058040545526
nist-selected-self,Helium He II 10123.6000 A [air],Sodium Na II 2859.4900 A [air],88.11265463581458,96.0,7.887345364185421,96.0,7.887345364185421
nist-selected-self,Sodium Na II 2859.4900 A [air],Cesium Cs I 10123.6000 A [air],88.11265463581458,96.0,7.887345364185421,96.0,7.887345364185421
nist-selected-self,Helium He I 4471.4790 A [air],Sodium Na II 3163.7400 A [air],24.1126480497569,32.0,7.887351950243101,32.0,7.887351950243101
nist-selected-self,Helium He I 537.0299 A [vacuum],Sodium Na II 3009.1400 A [air],120.11258147314038,128.0,7.887418526859619,128.0,7.887418526859619
nist-selected-self,Helium He I 537.0299 A [vacuum],Sodium Na II 1506.4100 A [vacuum],71.88754476208578,64.0,7.887544762085781,64.0,7.887544762085781
nist-selected-self,Sodium Na II 4113.7000 A [air],Cesium Cs I 9172.3200 A [air],55.887682728339314,48.0,7.887682728339314,48.0,7.887682728339314
nist-selected-self,Helium He I 21132.0300 A [air],Sodium Na II 3007.4400 A [air],135.88812177459567,128.0,7.888121774595675,128.0,7.888121774595675
nist-selected-self,Sodium Na II 4405.1200 A [air],Cesium Cs I 30953.0600 A [air],135.8883784121117,128.0,7.888378412111706,128.0,7.888378412111706
nist-selected-self,Sodium Na II 2859.4900 A [air],Cesium Cs I 10123.4100 A [air],88.11134654995203,96.0,7.888653450047968,96.0,7.888653450047968
nist-selected-self,Helium He I 3867.4800 A [air],Cesium Cs I 5465.9400 A [air],24.110461241351913,32.0,7.8895387586480865,32.0,7.8895387586480865
nist-selected-self,Helium He I 3867.4800 A [air],Sodium Na I 8650.8900 A [air],56.11013348782126,64.0,7.889866512178742,64.0,7.889866512178742
nist-selected-self,Hydrogen H I 4861.2786 A [air],Cesium Cs I 6870.4500 A [air],24.110122388663513,32.0,7.8898776113364875,32.0,7.8898776113364875
nist-selected-self,Hydrogen H I 4861.2870 A [air],Cesium Cs I 6870.4500 A [air],24.110001956649285,32.0,7.889998043350715,32.0,7.889998043350715
nist-selected-self,Sodium Na II 2952.4000 A [air],Cesium Cs II 5249.3800 A [air],40.109987176343566,48.0,7.890012823656434,48.0,7.890012823656434
nist-selected-self,Sodium Na II 2424.7300 A [air],Sodium Na I 3426.8600 A [air],24.10985025530499,32.0,7.890149744695009,32.0,7.890149744695009
nist-selected-same-element,Sodium Na II 2424.7300 A [air],Sodium Na I 3426.8600 A [air],24.10985025530499,32.0,7.890149744695009,32.0,7.890149744695009
nist-selected-self,Hydrogen H I 1025.7222 A [vacuum],Sodium Na II 3631.2700 A [air],88.10982876888465,96.0,7.890171231115346,96.0,7.890171231115346
nist-selected-self,Sodium Na II 2881.1500 A [air],Cesium Cs II 813.8400 A [vacuum],88.10951603904596,96.0,7.890483960954043,96.0,7.890483960954043
nist-selected-self,Helium He I 12968.4500 A [air],Sodium Na II 2920.9500 A [air],103.89095817941688,96.0,7.890958179416884,96.0,7.890958179416884
nist-selected-self,Hydrogen H I 4861.3615 A [air],Cesium Cs I 6870.4500 A [air],24.108933848480774,32.0,7.891066151519226,32.0,7.891066151519226
nist-selected-self,Sodium Na II 2951.2400 A [air],Cesium Cs I 16535.6300 A [air],120.10813710708499,128.0,7.8918628929150145,128.0,7.8918628929150145
nist-selected-self,Sodium Na II 2904.9200 A [air],Sodium Na I 5148.8380 A [air],39.89208893617524,32.0,7.8920889361752415,32.0,7.8920889361752415
nist-selected-same-element,Sodium Na II 2904.9200 A [air],Sodium Na I 5148.8380 A [air],39.89208893617524,32.0,7.8920889361752415,32.0,7.8920889361752415
nist-selected-self,Helium He II 992.3600 A [vacuum],Cesium Cs I 6973.3000 A [air],135.89211013184195,128.0,7.892110131841946,128.0,7.892110131841946
nist-selected-self,Sodium Na II 2420.9900 A [air],Cesium Cs I 17012.3200 A [air],135.8923425944613,128.0,7.892342594461297,128.0,7.892342594461297
nist-selected-self,Helium He II 3203.1000 A [air],Cesium Cs II 4526.7400 A [air],24.10697391516169,32.0,7.893026084838311,32.0,7.893026084838311
nist-selected-self,Helium He I 5875.9663 A [air],Sodium Na II 3304.9600 A [air],40.10682135202387,48.0,7.893178647976129,48.0,7.893178647976129
nist-selected-self,Cesium Cs I 3876.1500 A [air],Cesium Cs I 6870.4500 A [air],39.8936227109798,32.0,7.893622710979798,32.0,7.893622710979798
nist-selected-same-element,Cesium Cs I 3876.1500 A [air],Cesium Cs I 6870.4500 A [air],39.8936227109798,32.0,7.893622710979798,32.0,7.893622710979798
nist-selected-self,Cesium Cs I 5635.2100 A [air],Cesium Cs II 12604.2900 A [air],56.10621266342969,64.0,7.893787336570313,64.0,7.893787336570313
nist-selected-same-element,Cesium Cs I 5635.2100 A [air],Cesium Cs II 12604.2900 A [air],56.10621266342969,64.0,7.893787336570313,64.0,7.893787336570313
